FREQ;REF_AREA;TABLENAME;INDICATOR;ACTIVITY;NUMBER_EMPL;LEGAL_FORM;SURVIVAL_AGE;TIME_PERIOD;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
A;FR;T11;ENT_BRTH;R;E1T4;_T;_Z;2022;916;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R;E5T9;_T;_Z;2022;43;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R;EGE10;_T;_Z;2022;31;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R;_T;LL;_Z;2022;2780;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R;_T;PA;_Z;2022;8;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R;_T;SP;_Z;2022;25962;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R;_T;_T;_Z;2022;28750;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R90;E0;_T;_Z;2022;15300;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R90;E1T4;_T;_Z;2022;239;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R90;E5T9;_T;_Z;2022;10;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R90;EGE10;_T;_Z;2022;7;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R90;_T;LL;_Z;2022;754;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R90;_T;PA;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_BRTH;R90;_T;SP;_Z;2022;14800;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R90;_T;_T;_Z;2022;15556;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R91;E0;_T;_Z;2022;81;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R91;E1T4;_T;_Z;2022;9;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;R91;E5T9;_T;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_BRTH;R91;EGE10;_T;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_BRTH;R91;_T;LL;_Z;2022;30;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R91;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R91;_T;SP;_Z;2022;62;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R91;_T;_T;_Z;2022;92;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;E0;_T;_Z;2022;28;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;E1T4;_T;_Z;2022;9;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;E5T9;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;EGE10;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;_T;LL;_Z;2022;15;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;_T;SP;_Z;2022;22;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R92;_T;_T;_Z;2022;37;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;E0;_T;_Z;2022;12351;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;E1T4;_T;_Z;2022;659;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;E5T9;_T;_Z;2022;32;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;EGE10;_T;_Z;2022;23;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;_T;LL;_Z;2022;1981;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;_T;PA;_Z;2022;6;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;_T;SP;_Z;2022;11078;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;R93;_T;_T;_Z;2022;13065;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;E0;_T;_Z;2022;4385;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;E1T4;_T;_Z;2022;191;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;E5T9;_T;_Z;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;S95;EGE10;_T;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_BRTH;S95;_T;LL;_Z;2022;572;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;_T;SP;_Z;2022;4009;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S95;_T;_T;_Z;2022;4581;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;E0;_T;_Z;2022;53104;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;E1T4;_T;_Z;2022;3105;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;E5T9;_T;_Z;2022;19;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;S96;EGE10;_T;_Z;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_BRTH;S96;_T;LL;_Z;2022;6809;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;_T;PA;_Z;2022;8;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;_T;SP;_Z;2022;49415;PN;0;0;B;;;;;;
A;FR;T11;ENT_BRTH;S96;_T;_T;_Z;2022;56232;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;B;E0;_T;_Z;2021;72;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;E0;_T;_Z;2022;63;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;B;E1T4;_T;_Z;2021;5;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;B;E1T4;_T;_Z;2022;24;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;B;E5T9;_T;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;B;E5T9;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;B;EGE10;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;EGE10;_T;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;B;_T;LL;_Z;2021;27;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;_T;LL;_Z;2022;56;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;B;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;_T;PA;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;B;_T;SP;_Z;2021;51;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;_T;SP;_Z;2022;31;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;B;_T;_T;_Z;2021;78;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;B;_T;_T;_Z;2022;88;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;E0;_T;_Z;2021;479523;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;E0;_T;_Z;2022;456717;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;E1T4;_T;_Z;2021;40845;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;E1T4;_T;_Z;2022;66415;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;E5T9;_T;_Z;2021;1451;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;E5T9;_T;_Z;2022;1857;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;EGE10;_T;_Z;2021;608;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;EGE10;_T;_Z;2022;975;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;_T;LL;_Z;2021;113180;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;_T;LL;_Z;2022;154268;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;_T;PA;_Z;2021;1812;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;_T;PA;_Z;2022;2021;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;_T;SP;_Z;2021;407435;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;_T;SP;_Z;2022;369675;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;BTSXO_S94;_T;_T;_Z;2021;522427;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;BTSXO_S94;_T;_T;_Z;2022;525964;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;E0;_T;_Z;2021;21386;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;E0;_T;_Z;2022;18932;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;E1T4;_T;_Z;2021;1780;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;E1T4;_T;_Z;2022;2982;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;E5T9;_T;_Z;2021;120;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;E5T9;_T;_Z;2022;153;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C;EGE10;_T;_Z;2021;42;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;EGE10;_T;_Z;2022;115;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C;_T;LL;_Z;2021;4375;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;_T;LL;_Z;2022;5047;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;_T;PA;_Z;2021;17;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;_T;PA;_Z;2022;29;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;_T;SP;_Z;2021;18936;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;_T;SP;_Z;2022;17106;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C;_T;_T;_Z;2021;23328;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C;_T;_T;_Z;2022;22182;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;E0;_T;_Z;2021;2516;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;E0;_T;_Z;2022;2455;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;E1T4;_T;_Z;2021;676;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;E1T4;_T;_Z;2022;1178;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;E5T9;_T;_Z;2021;38;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;E5T9;_T;_Z;2022;54;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;EGE10;_T;_Z;2021;7;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;EGE10;_T;_Z;2022;29;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;_T;LL;_Z;2021;1200;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;_T;LL;_Z;2022;1553;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;_T;PA;_Z;2021;9;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;_T;PA;_Z;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;_T;SP;_Z;2021;2028;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;_T;SP;_Z;2022;2151;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C10T12;_T;_T;_Z;2021;3237;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C10T12;_T;_T;_Z;2022;3716;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;E0;_T;_Z;2021;4621;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;E0;_T;_Z;2022;3672;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;E1T4;_T;_Z;2021;139;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;E1T4;_T;_Z;2022;177;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;E5T9;_T;_Z;2021;23;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;E5T9;_T;_Z;2022;15;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;EGE10;_T;_Z;2021;5;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;EGE10;_T;_Z;2022;5;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;_T;LL;_Z;2021;424;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C13_14;_T;LL;_Z;2022;372;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C13_14;_T;PA;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C13_14;_T;PA;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C13_14;_T;SP;_Z;2021;4362;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;_T;SP;_Z;2022;3496;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C13_14;_T;_T;_Z;2021;4788;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C13_14;_T;_T;_Z;2022;3869;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;E0;_T;_Z;2021;495;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;E0;_T;_Z;2022;473;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;E1T4;_T;_Z;2021;25;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C15;E1T4;_T;_Z;2022;33;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C15;E5T9;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;E5T9;_T;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C15;EGE10;_T;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C15;EGE10;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;_T;LL;_Z;2021;76;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;_T;LL;_Z;2022;66;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;_T;SP;_Z;2021;446;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;_T;SP;_Z;2022;442;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C15;_T;_T;_Z;2021;522;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C15;_T;_T;_Z;2022;508;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C16;E0;_T;_Z;2021;1320;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C16;E0;_T;_Z;2022;1146;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C16;E1T4;_T;_Z;2021;67;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C16;E1T4;_T;_Z;2022;113;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C16;E5T9;_T;_Z;2021;7;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C16;E5T9;_T;_Z;2022;6;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C16;EGE10;_T;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C16;EGE10;_T;_Z;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C16;_T;LL;_Z;2021;171;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C16;_T;LL;_Z;2022;166;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C16;_T;PA;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C16;_T;PA;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C16;_T;SP;_Z;2021;1223;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C16;_T;SP;_Z;2022;1100;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C16;_T;_T;_Z;2021;1395;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C16;_T;_T;_Z;2022;1268;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;E0;_T;_Z;2021;2165;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C17_18;E0;_T;_Z;2022;1558;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;E1T4;_T;_Z;2021;78;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C17_18;E1T4;_T;_Z;2022;171;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;E5T9;_T;_Z;2021;4;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C17_18;E5T9;_T;_Z;2022;7;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;EGE10;_T;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C17_18;EGE10;_T;_Z;2022;7;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;_T;LL;_Z;2021;328;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C17_18;_T;LL;_Z;2022;364;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_DTH;C17_18;_T;PA;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C17_18;_T;PA;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C17_18;_T;SP;_Z;2021;1919;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C17_18;_T;SP;_Z;2022;1378;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C17_18;_T;_T;_Z;2021;2249;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C17_18;_T;_T;_Z;2022;1743;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;E0;_T;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C19;E0;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;E1T4;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C19;E1T4;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;E5T9;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C19;E5T9;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;EGE10;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C19;EGE10;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;_T;LL;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C19;_T;LL;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C19;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;_T;SP;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C19;_T;SP;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C19;_T;_T;_Z;2021;2;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C19;_T;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;E0;_T;_Z;2021;290;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C20;E0;_T;_Z;2022;342;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;E1T4;_T;_Z;2021;26;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C20;E1T4;_T;_Z;2022;57;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;E5T9;_T;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C20;E5T9;_T;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C20;EGE10;_T;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C20;EGE10;_T;_Z;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_DTH;C20;_T;LL;_Z;2021;115;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C20;_T;LL;_Z;2022;138;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;_T;PA;_Z;2021;1;PN;0;0;B;;C;A;;;
A;FR;T12;ENT_DTH;C20;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;_T;SP;_Z;2021;202;PN;0;0;B;;C;D;;;
A;FR;T12;ENT_DTH;C20;_T;SP;_Z;2022;265;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C20;_T;_T;_Z;2021;318;PN;0;0;B;;;;;;
A;FR;T12;ENT_DTH;C20;_T;_T;_Z;2022;403;PN;0;0;B;;;;;;
A;FR;T11;ENT_DTH;C21;E0;_T;_Z;2021;6;PN;0;0;B;;;;;;
